wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
29,2,2,18,97,114,8,10,24,0.8464290000000001,1037,0.8,0,0.41304300000000005,0.267857,1,8,34.413793,3,1.0345,Y
19,1,0,6,64,75,1,6,18,0.805556,636,1.0,1,0.0,0.385965,0,0,32.157895,6,2.3684,N
28,2,1,16,89,86,6,10,23,0.8444440000000001,1021,0.8,0,0.39534899999999995,0.265432,1,7,35.107143,2,1.0,Y
23,1,0,9,34,93,6,3,22,0.704545,726,1.0,0,0.0,0.198068,0,0,30.043478000000004,17,1.8261,Y
21,2,2,10,47,108,3,8,15,0.920833,817,0.333333,1,0.24,0.26875,0,0,37.333333,2,1.0,Y
33,2,0,33,45,390,26,7,32,0.929688,350,0.8125,1,0.0625,0.163194,0,0,9.121212,4,1.0303,N
20,1,3,57,36,176,52,5,19,0.8947370000000001,193,0.5,1,0.0,0.291667,0,0,8.55,1,0.95,Y
21,1,0,7,22,154,5,2,21,0.905,141,1.0,2,0.0,0.184524,0,0,5.2380949999999995,1,0.9524,N
45,4,0,13,113,814,1,0,45,0.943723,636,1.0,0,0.603604,0.306667,3,5,12.666667,2,1.0,N
16,1,2,42,25,108,40,4,15,0.866667,91,1.0,1,0.0,0.185185,0,0,4.5625,1,0.875,Y
21,1,0,6,54,98,3,6,9,0.765,509,1.0,5,0.0,0.20408199999999999,0,0,22.761905,3,1.2857,Y
20,2,0,15,52,86,5,14,9,0.6691729999999999,449,1.0,3,0.32,0.22368400000000002,1,3,21.1,6,1.75,Y
28,1,0,11,72,118,5,10,18,0.9940260000000001,719,0.967742,0,0.0,0.22023800000000002,0,0,23.571429000000002,6,2.7143,Y
21,2,0,16,58,104,5,15,10,0.65625,511,1.0,3,0.32,0.2375,1,3,22.952381,6,1.6667,Y
19,2,0,10,69,129,2,8,13,0.885965,675,0.10526300000000001,2,0.514286,0.23308299999999998,1,3,33.526315999999994,11,2.1579,N
15,2,0,9,40,77,3,7,12,0.666667,286,1.0,1,0.606061,0.5,1,1,17.866667,2,0.9333,N
16,2,0,9,40,70,2,7,16,0.72,267,1.0,2,0.575758,0.5,1,5,15.375,1,0.875,N
16,2,0,9,40,70,2,7,16,0.72,273,1.0,2,0.548387,0.5,1,5,15.75,1,0.875,Y
25,4,0,18,73,200,1,0,18,0.854167,666,1.0,0,0.736264,0.38,0,0,25.32,13,1.92,Y
